item_id,item_idx,text_clean
twitter16_544271284796784640,1529,developing gunman takes hostages in sydney cafe isis flags being held against window url url
twitter16_544271362022338560,1530,black islamic flag being held up in window of lindt chocolate store in martin place sydney hostages inside url
twitter16_544274934835707905,1531,several people being held hostage at a sydney cafe australian tv showing people with hands up against a window url
twitter16_544277117039837184,1532,flag in window of sydney lindt cafe not an isis flag reads there is no god but allah and muhammad is the messenger of god @user
twitter16_544278335455776769,1533,breaking hostages held inside sydney cafe islamic flag held up
twitter16_544278985249550337,1534,geoblock lifted on abcnews24 streaming coverage of the martin place siege in sydney here url
twitter16_544282005941530624,1535,hostages in sydney cafe made to hold up islamic flags url
twitter16_544282227035869184,1536,breaking news gunmen take hostages at sydney cafe wave islamic flag url url
twitter16_544283772569788416,1537,live updates siege in sydney cafe url
twitter16_544289311504355328,1538,statement from prime minister tony abbott on sydney hostage situation url
twitter16_544289409294553088,1539,full statement from pm abbott on sydneysiege martinplace lindt url
twitter16_544289941996326912,1540,prime minister tony abbott s statement on the sydneysiege updates url url
twitter16_544290258951892992,1541,central sydney shut down by police amid ongoing hostage situation url
twitter16_544291804057960448,1542,first photos hostage pressed against a window sydneysiege url
twitter16_544291965513134080,1543,according to seven this is a picture of the gunman url
twitter16_544301453717041152,1544,breaking update gunman says four devices are located around sydney security response underway police calling for calm 9news
twitter16_544305540286148609,1545,a man believed to be the gunman filmed wearing a black headband inside the cafe url url
twitter16_544314234541469696,1546,uber intros surge pricing in downtown sydney during hostage siege url url
twitter16_544319274072817664,1547,ray hadley says he spoke with hostage and could hear the gunman in the background barking orders and demanding to go live on air
twitter16_544319832486064128,1548,hostage situation erupts in sydney cafe australian prime minister says it may be politically motivated url
twitter16_544324444773433348,1549,uber says it has hiked prices in sydney to encourage more drivers to come online pick up passengers url sydneysiege
twitter16_544329935943237632,1550,uber sydney trips from cbd will be free for riders higher rates are still in place to encourage drivers to get into the cbd
twitter16_544350567183556608,1551,we can see people coming out a firedoor near the lindt cafe to waiting police 2 3 people hard to see sydneysiege
twitter16_544350712365207552,1552,breaking reports two customers and an employee have escaped the sydneysiege url
twitter16_544352727971954690,1553,local media 3 people appear to escape from martin place sydney café amid hostage situation @user url
twitter16_544358533819420672,1554,breaking three hostages appear to have escaped the sydney cafe where a siege remains ongoing url sydneyseige
twitter16_544358564484378624,1555,police negotiators are now in contact with armed hostage taker in sydney situation motive remains unknown url
twitter16_544367462012432384,1556,more police confirm 3 hostages escape sydney cafe unknown number remain inside url sydneysiege
twitter16_544374511194632192,1557,update total of 5 people have been able to get out of sydney cafe during hostage situation url url
twitter16_544380742076088320,1558,this is shot that captures the sydneysiege sheer terror relief of escaped hostages incredible work of @user url
twitter16_544381485591982083,1559,reports on @user sydneysiege gunman wants isil flag delivered to cafe and he also wants to speak to pm or people will be killed
twitter16_544382892378714113,1560,five hostages escape sydney cafe siege live updates from @user url url
twitter16_544391176137089024,1561,hostage taker in sydney cafe demands isis flag and call with australian pm sky news reports url sydneysiege
twitter16_544391533240516608,1562,five hostages have escaped the besieged lindt cafe in sydney our latest update url url
twitter16_544399927045283840,1563,nsw police confirm 5 hostages have emerged from sydneysiege and they are negotiating it might take a bit of time url
twitter16_544476808566276097,1564,tv channels have chosen not to show videos of hostages relaying sydneysiege gunman s demands url url
twitter16_544491151118860289,1565,sydney hostage taker man monis 49 originally from iran self styled sheikh accused of sexually assaulting 7 women developing
twitter16_544504183341064192,1566,escaped sydneysiege hostage elly chen a top student and skilled sportswoman url url
twitter16_544511199702822913,1567,police move in police confirm live ammunition used in martin place sydneysiege
twitter16_544512108885725184,1568,paramedics are currently carrying out a number of hostages in martinpl sydneysiege 9news
twitter16_544512664769396736,1569,breaking police enter lindt cafe hostages flee url sydneysiege url
twitter16_544512676643500033,1570,breaking @user freed hostage borne high from sydneysiege w c 4 paramedic teams on the scene url carsonscottli
twitter16_544513524438155264,1571,sydney siege police enter cafe as hostages flee the scene gunfire heard reports of an injured person live url
twitter16_544514564407427072,1572,police seem relaxed suggesting all hostages are out and gunman no longer a threat url sydneysiege
twitter16_544515538383564801,1573,haron monis hostage taker in sydney fled iran 96 suspect in ex wife killing 46 sex assaults url url
twitter16_544517264054423552,1574,breaking police have confirmed that the sydneysiege is over 9news
twitter16_544518335019229184,1575,breaking at least two people have died following the sydneysiege 5 people are being treated by paramedics
twitter16_552783667052167168,1578,france 10 people dead after shooting at hq of satirical weekly newspaper charliehebdo according to witnesses url
twitter16_552785375161499649,1579,breaking 10 reportedly shot dead at paris hq of french weekly charlie hebdo url
twitter16_552791196247269378,1580,breaking at least 10 killed in shooting at french satirical newspaper charlie hebdo paris prosecutor s office says url
